gm (L=4.5e-08) X,gm (L=4.5e-08) YRe,gm (L=4.5e-08) YReImag,gm (L=9e-08) X,gm (L=9e-08) YRe,gm (L=9e-08) YReImag,gm (L=1.35e-07) X,gm (L=1.35e-07) YRe,gm (L=1.35e-07) YReImag,gm (L=1e-06) X,gm (L=1e-06) YRe,gm (L=1e-06) YReImag
6.814652135142522e-07,1.073165841869346e-05,-1.142995571046665e-10,6.814652135142522e-07,1.12725734468751e-05,-1.145929370448397e-10,6.814652135142522e-07,1.102758575397012e-05,-1.152188895717972e-10,6.814652135142522e-07,6.607809163972951e-06,-1.451480509307701e-10
6.890041578944666e-07,1.083764796279505e-05,-1.143110155211335e-10,6.890041578944666e-07,1.137841178439394e-05,-1.14607039504602e-10,6.890041578944666e-07,1.11258958392772e-05,-1.152361491431057e-10,6.890041578944666e-07,6.651048912111933e-06,-1.453347577528243e-10
6.966265044516973e-07,1.094468473309315e-05,-1.143225011030063e-10,6.966265044516973e-07,1.148515908341371e-05,-1.146211871504791e-10,6.966265044516973e-07,1.122495978872298e-05,-1.152534714879237e-10,6.966265044516973e-07,6.694491896270771e-06,-1.455231604000425e-10
7.043331758513442e-07,1.105277788826794e-05,-1.143340139605885e-10,7.043331758513442e-07,1.159282087526242e-05,-1.146353801768204e-10,7.043331758513442e-07,1.13247809451401e-05,-1.152708569059284e-10,7.043331758513442e-07,6.738138656021389e-06,-1.457132823538094e-10
7.121251049661117e-07,1.116193662790618e-05,-1.143455542062849e-10,7.121251049661117e-07,1.170140267876513e-05,-1.146496187788594e-10,7.121251049661117e-07,1.14253626239124e-05,-1.152883056978629e-10,7.121251049661117e-07,6.781989733705648e-06,-1.459051475126333e-10
7.200032349889314e-07,1.127217019182608e-05,-1.143571219546143e-10,7.200032349889314e-07,1.181090999928283e-05,-1.146639031526937e-10,7.200032349889314e-07,1.152670811218958e-05,-1.153058181655217e-10,7.200032349889314e-07,6.826045674404157e-06,-1.460987802011642e-10
7.27968519547132e-07,1.138348785938393e-05,-1.143687173222196e-10,7.27968519547132e-07,1.192134832773496e-05,-1.146782334952646e-10,7.27968519547132e-07,1.162882066810245e-05,-1.153233946117309e-10,7.27968519547132e-07,6.870307025901693e-06,-1.462942051794856e-10
7.360219228178744e-07,1.149589894875641e-05,-1.143803404278782e-10,7.360219228178744e-07,1.203272313960837e-05,-1.146926100043359e-10,7.360219228178744e-07,1.173170351996908e-05,-1.153410353403341e-10,7.360219228178744e-07,6.914774338653638e-06,-1.464914476526364e-10
7.441644196448623e-07,1.160941281620799e-05,-1.143919913925118e-10,7.441644196448623e-07,1.214503989395844e-05,-1.147070328784744e-10,7.441644196448623e-07,1.18353598655007e-05,-1.153587406561751e-10,7.441644196448623e-07,6.959448165734145e-06,-1.466905332803534e-10
7.523969956563446e-07,1.172403885533404e-05,-1.144036703391953e-10,7.523969956563446e-07,1.225830403239457e-05,-1.147215023170256e-10,7.523969956563446e-07,1.19397928709962e-05,-1.153765108650796e-10,7.523969956563446e-07,7.00432906278948e-06,-1.468914881871025e-10
7.607206473844236e-07,1.183978649628588e-05,-1.144153773931636e-10,7.607206473844236e-07,1.237252097805152e-05,-1.147360185200927e-10,7.607206473844236e-07,1.204500567053983e-05,-1.153943462738386e-10,7.607206473844236e-07,7.049417587981519e-06,-1.470943389723442e-10
7.691363823856819e-07,1.195666520497319e-05,-1.144271126818196e-10,7.691363823856819e-07,1.248769613455381e-05,-1.147505816885133e-10,7.691363823856819e-07,1.215100136518754e-05,-1.154122471901924e-10,7.691363823856819e-07,7.094714301920286e-06,-1.472991127210343e-10
7.77645219363145e-07,1.207468448224673e-05,-1.144388763347399e-10,7.77645219363145e-07,1.260383488496204e-05,-1.147651920238347e-10,7.77645219363145e-07,1.225778302215154e-05,-1.154302139228108e-10,7.77645219363145e-07,7.140219767604228e-06,-1.475058370145067e-10
7.86248188289593e-07,1.219385386305855e-05,-1.144506684836808e-10,7.86248188289593e-07,1.272094259071116e-05,-1.147798497282915e-10,7.86248188289593e-07,1.236535367398328e-05,-1.154482467812776e-10,7.86248188289593e-07,7.185934550338307e-06,-1.47714539941486e-10
7.949463305322353e-07,1.23141829156028e-05,-1.144624892625812e-10,7.949463305322353e-07,1.283902459053293e-05,-1.147945550047781e-10,7.949463305322353e-07,1.247371631774682e-05,-1.154663460760723e-10,7.949463305322353e-07,7.231859217654125e-06,-1.479252501095077e-10
8.03740698978766e-07,1.243568124043088e-05,-1.144743388075678e-10,8.03740698978766e-07,1.295808619936957e-05,-1.14809308056826e-10,8.03740698978766e-07,1.258287391419295e-05,-1.154845121185504e-10,8.03740698978766e-07,7.277994339221055e-06,-1.481379966565867e-10
8.12632358164813e-07,1.255835846954953e-05,-1.144862172569567e-10,8.12632358164813e-07,1.307813270727133e-05,-1.148241090885756e-10,8.12632358164813e-07,1.269282938692773e-05,-1.155027452209294e-10,8.12632358164813e-07,7.324340486752901e-06,-1.483528092631958e-10
8.216223844027977e-07,1.268222426549221e-05,-1.144981247512551e-10,8.216223844027977e-07,1.319916937828625e-05,-1.148389583047512e-10,8.216223844027977e-07,1.280358562157435e-05,-1.155210456962684e-10,8.216223844027977e-07,7.370898233906022e-06,-1.485697181645835e-10
8.307118659122192e-07,1.280728832037167e-05,-1.14510061433163e-10,8.307118659122192e-07,1.332120144933283e-05,-1.148538559106329e-10,8.307118659122192e-07,1.291514546493887e-05,-1.155394138584499e-10,8.307118659122192e-07,7.41766815616587e-06,-1.487887541633615e-10
8.399019029513811e-07,1.2933560354907e-05,-1.145220274475718e-10,8.399019029513811e-07,1.344423412906535e-05,-1.148688021120283e-10,8.399019029513811e-07,1.302751172416541e-05,-1.155578500221637e-10,8.399019029513811e-07,7.464650830737479e-06,-1.490099486425098e-10
8.491936079505743e-07,1.306105011742931e-05,-1.14534022941564e-10,8.491936079505743e-07,1.356827259672267e-05,-1.148837971152462e-10,8.491936079505743e-07,1.314068716588912e-05,-1.155763545028876e-10,8.491936079505743e-07,7.511846836414114e-06,-1.49233333578644e-10
8.585881056467345e-07,1.318976738286296e-05,-1.145460480644108e-10,8.585881056467345e-07,1.369332200097033e-05,-1.148988411270654e-10,8.585881056467345e-07,1.325467451539196e-05,-1.155949276168704e-10,8.585881056467345e-07,7.559256753449787e-06,-1.494589415556783e-10
8.680865332195882e-07,1.331972195168617e-05,-1.145581029675692e-10,8.680865332195882e-07,1.381938745872293e-05,-1.149139343547067e-10,8.680865332195882e-07,1.336947645574777e-05,-1.156135696811129e-10,8.680865332195882e-07,7.606881163417902e-06,-1.496868057788607e-10
8.776900404293054e-07,1.345092364886318e-05,-1.145701878046774e-10,8.776900404293054e-07,1.39464740539651e-05,-1.149290770058032e-10,8.776900404293054e-07,1.348509562696834e-05,-1.156322810133513e-10,8.776900404293054e-07,7.654720649062799e-06,-1.499169600891586e-10
8.873997897556754e-07,1.358338232275859e-05,-1.145823027315509e-10,8.873997897556754e-07,1.407458683654867e-05,-1.149442692883673e-10,8.873997897556754e-07,1.360153462514983e-05,-1.156510619320386e-10,8.873997897556754e-07,7.702775794144564e-06,-1.501494389780422e-10
8.97216956538822e-07,1.371710784402198e-05,-1.145944479061749e-10,8.97216956538822e-07,1.420373082098955e-05,-1.149595114107638e-10,8.97216956538822e-07,1.371879600160972e-05,-1.15669912756327e-10,8.97216956538822e-07,7.751047183278588e-06,-1.503842776026979e-10
9.071427291214748e-07,1.385211010445087e-05,-1.146066234886986e-10,9.071427291214748e-07,1.433391098524412e-05,-1.149748035816744e-10,9.071427291214748e-07,1.383688226202854e-05,-1.156888338060518e-10,9.071427291214748e-07,7.799535401752976e-06,-1.506215118015651e-10
9.171783089928156e-07,1.398839901582967e-05,-1.146188296414262e-10,9.171783089928156e-07,1.446513226947983e-05,-1.149901460100672e-10,9.171783089928156e-07,1.395579586558356e-05,-1.157078254017105e-10,9.171783089928156e-07,7.848241035354872e-06,-1.508611781104029e-10
9.273249109339157e-07,1.412598450874257e-05,-1.146310665288082e-10,9.273249109339157e-07,1.459739957482953e-05,-1.150055389051645e-10,9.273249109339157e-07,1.407553922408769e-05,-1.157268878644505e-10,9.273249109339157e-07,7.897164670173009e-06,-1.511033137787131e-10
9.375837631647814e-07,1.42648765313607e-05,-1.146433343174303e-10,9.375837631647814e-07,1.473071776214025e-05,-1.150209824764088e-10,9.375837631647814e-07,1.419611470111994e-05,-1.157460215160463e-10,9.375837631647814e-07,7.946306892405023e-06,-1.513479567866483e-10
9.479561074930272e-07,1.440508504820653e-05,-1.146556331760038e-10,9.479561074930272e-07,1.486509165070506e-05,-1.150364769334293e-10,9.479561074930272e-07,1.431752461115751e-05,-1.15765226678888e-10,9.479561074930272e-07,7.995668288138873e-06,-1.51595145862378e-10
9.584431994641934e-07,1.454662003888994e-05,-1.146679632753514e-10,9.584431994641934e-07,1.500052601698574e-05,-1.150520224860073e-10,9.584431994641934e-07,1.443977121870681e-05,-1.157845036759595e-10,9.584431994641934e-07,8.045249443140094e-06,-1.518449204999152e-10
9.69046308513727e-07,1.468949149682055e-05,-1.146803247883946e-10,9.69046308513727e-07,1.513702559332654e-05,-1.150676193440425e-10,9.69046308513727e-07,1.456285673743416e-05,-1.158038528308262e-10,9.69046308513727e-07,8.095050942621421e-06,-1.520973209774622e-10
9.797667181206426e-07,1.483370942789279e-05,-1.146927178901396e-10,9.797667181206426e-07,1.52745950666542e-05,-1.150832677175174e-10,9.797667181206426e-07,1.468678332929141e-05,-1.15823274467616e-10,9.797667181206426e-07,8.145073371000143e-06,-1.523523883762226e-10
9.906057259628855e-07,1.497928384914547e-05,-1.147051427576604e-10,9.906057259628855e-07,1.541323907716745e-05,-1.150989678164608e-10,9.906057259628855e-07,1.481155310364981e-05,-1.158427689110037e-10,9.906057259628855e-07,8.195317311652845e-06,-1.526101645997734e-10
1.001564644074411e-06,1.512622478739504e-05,-1.147175995700835e-10,1.001564644074411e-06,1.555296221701866e-05,-1.151147198509126e-10,1.001564644074411e-06,1.493716811642009e-05,-1.158623364861973e-10,1.001564644074411e-06,8.245783346651991e-06,-1.528706923939434e-10
1.012644799004004e-06,1.527454227784059e-05,-1.147300885085689e-10,1.012644799004004e-06,1.569376902897962e-05,-1.151305240308868e-10,1.012644799004004e-06,1.506363036918807e-05,-1.158819775189198e-10,1.012644799004004e-06,8.29647205649256e-06,-1.531340153672424e-10
1.023847531975854e-06,1.542424636264528e-05,-1.147426097562915e-10,1.023847531975854e-06,1.583566400510301e-05,-1.151463805663351e-10,1.023847531975854e-06,1.519094180833585e-05,-1.159016923353963e-10,1.023847531975854e-06,8.347384019821445e-06,-1.534001780119323e-10
1.035174199051905e-06,1.557534708948592e-05,-1.147551634984208e-10,1.035174199051905e-06,1.597865158536862e-05,-1.151622896671071e-10,1.035174199051905e-06,1.531910432417451e-05,-1.159214812623373e-10,1.035174199051905e-06,8.398519813127165e-06,-1.536692257255473e-10
1.046626171296005e-06,1.572785451007977e-05,-1.147677499221001e-10,1.046626171296005e-06,1.612273615632249e-05,-1.151782515429164e-10,1.046626171296005e-06,1.544811975006915e-05,-1.159413446269272e-10,1.046626171296005e-06,8.449880010451056e-06,-1.539412048331721e-10
1.058204834939872e-06,1.588177867868177e-05,-1.147803692164233e-10,1.058204834939872e-06,1.626792204970423e-05,-1.151942664032981e-10,1.058204834939872e-06,1.557798986156981e-05,-1.159612827568075e-10,1.058204834939872e-06,8.501465183060192e-06,-1.542161626102345e-10
1.069911591550888e-06,1.603712965055196e-05,-1.147930215724119e-10,1.069911591550888e-06,1.641421354106644e-05,-1.152103344575715e-10,1.069911591550888e-06,1.570871637554244e-05,-1.159812959800646e-10,1.069911591550888e-06,8.553275899125827e-06,-1.544941473059974e-10
1.081747858201761e-06,1.619391748040054e-05,-1.148057071829903e-10,1.081747858201761e-06,1.656161484838297e-05,-1.152264559148027e-10,1.081747858201761e-06,1.584030094929828e-05,-1.160013846252196e-10,1.081747858201761e-06,8.605312723371749e-06,-1.547752081676761e-10
1.093715067642054e-06,1.635215222079775e-05,-1.148184262429587e-10,1.093715067642054e-06,1.67101301306471e-05,-1.152426309837616e-10,1.093715067642054e-06,1.597274517972856e-05,-1.160215490212101e-10,1.093715067642054e-06,8.657576216734627e-06,-1.550593954652948e-10
1.105814668471618e-06,1.651184392056028e-05,-1.148311789489679e-10,1.105814668471618e-06,1.685976348646353e-05,-1.152588598728851e-10,1.105814668471618e-06,1.610605060243829e-05,-1.160417894973845e-10,1.105814668471618e-06,8.710066935990006e-06,-1.553467605172121e-10
1.118048125315939e-06,1.66730026231082e-05,-1.148439654994888e-10,1.118048125315939e-06,1.70105189526278e-05,-1.152751427902345e-10,1.118048125315939e-06,1.624021869088159e-05,-1.160621063834867e-10,1.118048125315939e-06,8.762785433369997e-06,-1.556373557163466e-10
1.13041691900343e-06,1.683563836479067e-05,-1.148567860947851e-10,1.13041691900343e-06,1.716240050269942e-05,-1.152914799434562e-10,1.13041691900343e-06,1.637525085550478e-05,-1.160825000096468e-10,1.13041691900343e-06,8.815732256184673e-06,-1.559312345572462e-10
1.142922546744679e-06,1.69997611731856e-05,-1.148696409368805e-10,1.142922546744679e-06,1.731541204556471e-05,-1.153078715397387e-10,1.142922546744679e-06,1.651114844288154e-05,-1.161029707063722e-10,1.142922546744679e-06,8.868907946404122e-06,-1.562284516638096e-10
1.155566522313684e-06,1.716538106536834e-05,-1.148825302295285e-10,1.155566522313684e-06,1.746955742399091e-05,-1.153243177857746e-10,1.155566522313684e-06,1.664791273486179e-05,-1.16123518804535e-10,1.155566522313684e-06,8.922313040259356e-06,-1.565290628179526e-10
1.168350376231091e-06,1.733250804615142e-05,-1.148954541781779e-10,1.168350376231091e-06,1.762484041317549e-05,-1.153408188877147e-10,1.168350376231091e-06,1.678554494771627e-05,-1.161441446353693e-10,1.168350376231091e-06,8.975948067795426e-06,-1.568331249889359e-10
1.181275655949459e-06,1.75011521062944e-05,-1.149084129899397e-10,1.181275655949459e-06,1.778126471928273e-05,-1.153573750511297e-10,1.181275655949459e-06,1.692404623128806e-05,-1.161648485304563e-10,1.181275655949459e-06,9.029813552433946e-06,-1.571406963637132e-10
1.194343926040575e-06,1.767132322068511e-05,-1.149214068735505e-10,1.194343926040575e-06,1.793883397797427e-05,-1.15373986480965e-10,1.194343926040575e-06,1.706341766814351e-05,-1.16185630821723e-10,1.194343926040575e-06,9.083910010496426e-06,-1.574518363780295e-10
1.207556768384843e-06,1.784303134648781e-05,-1.149344360393364e-10,1.207556768384843e-06,1.809755175293509e-05,-1.153906533815005e-10,1.207556768384843e-06,1.720366027273458e-05,-1.162064918414335e-10,1.207556768384843e-06,9.138237950712475e-06,-1.577666057484493e-10
1.220915782362765e-06,1.801628642126658e-05,-1.149475006991744e-10,1.220915782362765e-06,1.825742153438805e-05,-1.15407375956306e-10,1.220915782362765e-06,1.734477499055647e-05,-1.16227431922182e-10,1.220915782362765e-06,9.192797873732599e-06,-1.580850665054255e-10
1.234422585048543e-06,1.819109836107122e-05,-1.149606010664535e-10,1.234422585048543e-06,1.841844673760144e-05,-1.154241544081984e-10,1.234422585048543e-06,1.74867626973133e-05,-1.162484513968933e-10,1.234422585048543e-06,9.247590271607168e-06,-1.584072820272131e-10
1.248078811405821e-06,1.836747705850002e-05,-1.149737373560344e-10,1.248078811405821e-06,1.858063070139496e-05,-1.154409889391994e-10,1.248078811405821e-06,1.762962419809325e-05,-1.16269550598815e-10,1.248078811405821e-06,9.302615627250441e-06,-1.58733317074792e-10
1.261886114485593e-06,1.854543238072531e-05,-1.149869097842071e-10,1.261886114485593e-06,1.874397668663306e-05,-1.15457879750491e-10,1.261886114485593e-06,1.777336022653708e-05,-1.162907298615155e-10,1.261886114485593e-06,9.357874413912363e-06,-1.590632378279568e-10
1.2758461656263e-06,1.872497416749327e-05,-1.150001185686484e-10,1.2758461656263e-06,1.890848787471465e-05,-1.154748270423719e-10,1.2758461656263e-06,1.791797144402545e-05,-1.163119895188852e-10,1.2758461656263e-06,9.413367094595747e-06,-1.59397111922247e-10
1.289960654656143e-06,1.890611222909005e-05,-1.150133639283776e-10,1.289960654656143e-06,1.907416736605902e-05,-1.154918310142141e-10,1.289960654656143e-06,1.80634584388597e-05,-1.163333299051332e-10,1.289960654656143e-06,9.469094121491449e-06,-1.597350084872303e-10
1.30423129009763e-06,1.908885634427588e-05,-1.150266460837108e-10,1.30423129009763e-06,1.924101817858076e-05,-1.155088918644178e-10,1.30423129009763e-06,1.820982172545659e-05,-1.1635475135479e-10,1.30423129009763e-06,9.525055935365012e-06,-1.600769981857065e-10
1.318659799374393e-06,1.927321625819173e-05,-1.150399652562145e-10,1.318659799374393e-06,1.94090432461643e-05,-1.155260097903697e-10,1.318659799374393e-06,1.835706174354487e-05,-1.163762542027086e-10,1.318659799374393e-06,9.581252964945739e-06,-1.604231532542356e-10
1.33324792902028e-06,1.945920168022969e-05,-1.15053321668657e-10,1.33324792902028e-06,1.957824541713233e-05,-1.155431849883947e-10,1.33324792902028e-06,1.850517885737044e-05,-1.163978387840662e-10,1.33324792902028e-06,9.63768562627587e-06,-1.607735475447903e-10
1.347997444890777e-06,1.964682228187565e-05,-1.150667155449597e-10,1.347997444890777e-06,1.974862745270707e-05,-1.155604176537147e-10,1.347997444890777e-06,1.865417335490348e-05,-1.164195054343733e-10,1.347997444890777e-06,9.694354322059132e-06,-1.611282565677303e-10
1.362910132376754e-06,1.983608769451765e-05,-1.150801471101462e-10,1.362910132376754e-06,1.992019202546973e-05,-1.155777079804041e-10,1.362910132376754e-06,1.880404544706304e-05,-1.164412544894728e-10,1.362910132376754e-06,9.751259440967381e-06,-1.614873575359913e-10
1.377987796620586e-06,2.002700750722541e-05,-1.150936165902906e-10,1.377987796620586e-06,2.00929417178164e-05,-1.155950561613429e-10,1.377987796620586e-06,1.895479526693221e-05,-1.16463086285553e-10,1.377987796620586e-06,9.808401356941395e-06,-1.618509294107186e-10
1.393232262734658e-06,2.021959126449217e-05,-1.151071242124646e-10,1.393232262734658e-06,2.026687902040513e-05,-1.156124623881745e-10,1.393232262734658e-06,1.910642286900009e-05,-1.164850011591518e-10,1.393232262734658e-06,9.86578042847154e-06,-1.622190529482527e-10
1.408645376022292e-06,2.041384846395314e-05,-1.151206702046826e-10,1.408645376022292e-06,2.044200633060775e-05,-1.156299268512596e-10,1.408645376022292e-06,1.925892822839307e-05,-1.165069994471694e-10,1.408645376022292e-06,9.923396997825874e-06,-1.625918107484305e-10
1.424229002201115e-06,2.060978855406283e-05,-1.151342547958468e-10,1.424229002201115e-06,2.061832595095128e-05,-1.15647449739633e-10,1.424229002201115e-06,1.941231124012891e-05,-1.165290814868792e-10,1.424229002201115e-06,9.981251390293519e-06,-1.62969287304576e-10
